"IdOnaDatos";"IdOrganizacion";"OrgNombreComercial";"OrgRazonSocial";"OrgCodigoAcreditacion";"OrgPais";"OrgCiudad";"OrgDireccion";"OrgWeb";"orgCorreo";"orgTelefono";"OrgEstadoAcreditado";"OrgEsquemaAcreditado";"OrgNormaAcreditada";"OrgReconocimiento";"OrgFechaActualizacion"
"1";"734";"OSM-INSPECCIONES TECNICAS S.A.S.";"OSM-INSPECCIONES TECNICAS S.A.S.";"SAE OI 23-007";"Ecuador";"Lago Agrí­o";"LAS GARZAS, Calle: ALTAR, Intersección: HEROES DEL CENEPA, Referencia: JUNTO AL HOSPITAL DE IESS";NULL;"123info@osm-ec.com";"+593 98 940 9190";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2023-10-11"
"1";"366";"Pascuales";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR - Laboratorio de Control de Calidad ""Pascuales""";"SAE LEN 14-013";"Ecuador";"Guayaquil";"Km 14 1/2 VÍA A DAULE S/N a 50 metros del Complejo de la Federación Deportiva del Guayas";NULL;"123marcos.intriago@eppetroecuador.ec";"043803000";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2014-11-28"
"1";"231";"PCN DEL ECUADOR";"PCN DEL ECUADOR PDE CIA. LTDA.";"SAE LEN 21-008";"Ecuador";"Rumiñahui";"Av. San Luis e Isla Pinzón. Edif. San Rafael Business Center, 4D";NULL;"123carlos@pcn-ecuador.com";"+593 99 272 0362";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-06-26"
"1";"17";"PDV ECUADOR S.A.";"PDV ECUADOR";"SAE LEN 18-039";"Ecuador";"Guayaquil";"Callejón Noveno y Av. Domingo Comín";NULL;"123salazarj@pdvsaecuador.com.ec";"+593 4-244-5345";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-08-14"
"1";"175";"PETROAFIN SA";"SERVICIOS PETROLEROS Y AFINES PETROAFIN SA";"SAE OI 13-021";"Ecuador";"Rumiñahui";"LOS PINOS LOTE 38 Y LOS CEDROS BARRIO LOS BOHIOS";NULL;"123calidad@petroafin.ec";"+593 2-286-4082";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2013-11-05"
"1";"447";"PETROBELL S.A. GRANTMINNING S.A.";"PETROBELL S.A. GRANTMINNING S.A.";"SAE LEN 14-014";"Ecuador";"Quito";"Provincia: PICHINCHA Cantón: QUITO Parroquia: LA CONCEPCIÓN Calle: AV. AMAZONAS Número: 44-105 Intersección: RÍO COCA Edificio: ETECO PROMELSA Piso: 2 Oficina: 201. Referencia ubicación: A TRES CUADRAS DE LA PLAZA DE TOROS.";NULL;"123freddy.vallejo@petrobell.com.ec";"+593 2-396-4600";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2014-11-28"
"1";"158";"PETROCHECK";"PETROCHECK SERVICES CIA LTDA";"SAE OI 13-009";"Ecuador";"Quito";"Bourgeois N34-507 y av republica";NULL;"123calidad@petrocheck.com.ec";"+593 99 930 0398";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2013-08-26"
"1";"511";"Pinturas unidas";"PINTURAS UNIDAS S.A.";"SAE-LCA-15-000 - SAE-LEN-15-000 –";"Ecuador";"Guayaquil";"KM 16.5 VIA A DAULE";NULL;"123lsantos@unidas.com.ec";"+593 4-259-0280";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-08-16"
"1";"287";"PLASTICOS RIVAL";"PLASTICOS RIVAL CÍA. LTDA.";"SAE LEN 19-010";"Ecuador";"Cuenca";"RICAURTE SECTOR EL TABLON A TRES CUADRAS DE LA ESCUELA EEUU";NULL;"123plarco@plasticosrival.com";"+593 7-289-0144";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-02-16"
"1";"300";"PLASTIGAMA";"MEXICHEM ECUADOR S.A.";"SAE LEN 14-008";"Ecuador";"Durán";"Número: SL 3 Carretera: VIA A DURAN - TAMBO Kilómetro: 4.5 Edificio: PLASTIGAMA Manzana: G Referencia: FRENTE AL CENTRO COMERCIAL SAIBABA";NULL;"123julio.fernandez@wavin.com";"2802020";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-13"
"1";"53";"PRECISION";"PINPREXAT PRECISION EXACTITUD SOPORTE Y AUTOMATIZACION CIA. LTDA.";"SAE LC 15-002";"Ecuador";"Quito";"Provincia: PICHINCHA Canton: QUITO Parroquia: ALANGASI Barrio: SAN CARLOS Calle: PUERTO RICO Numero: S2-227 Interseccion: PASAJE LA LUZ OE 8A Piso: 0";NULL;"123laboratorio@pinprexat.com";"+593 2-278-7452";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-02-02"
"1";"140";"PRECITROL S.A.";"PRECISION Y CONTROL PRECITROL S.A.";"SAE LC 14-002";"Ecuador";"Quito";"Av. Rafael León Larrea N24-147 y Vizcaya (Sector La Floresta)";NULL;"123metrologia@precitrol.com";"+593 2-322-7603";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-22"
"1";"341";"PROPHAR S.A";"PROPHAR S.A";"SAE LEN 20-001";"Ecuador";"Rumiñahui";"Barrio: INCHALILLO Calle: AV. GENERAL RUMIÑAHUI Número: S/N Número de oficina: PB Referencia: FRENTE A LA GASOLINERA EL VIEJO ROBLE";NULL;"123jose.velez@prophar.com";"+593 2-233-3938";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2020-02-22"
"1";"389";"Prosigma S.A.";"PROMOTORA ORGANIZACIONAL PROSIGMA S.A.";"SAE LEN 20-011";"Ecuador";"Guayaquil";"Kennedy Norte, Victor Hugo Escala y Homero Viteri. Mz 808, Sl 2. Edificio Prosigma, 1er piso.";NULL;"123laboratorio@prosigma.com.ec";"+593 4-600-8061";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-12-29"
"1";"60";"PSI CLTDA";"PSI PRODUCTOS Y SERVICIOS INDUSTRIALES CLTDA";"SAE LEN 05-003";"Ecuador";"Guayaquil";"Km. 10 vía a Daule Lotización Inmaconsa calle Ciruelos y Tecas mz 14 C solar 57";NULL;"123jipsonfranco@psi.com.ec";"+593 98 230 0875";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-06-27"
"1";"896";"QCERT SAS";"QCERT SAS";"SAE CP 23-001";"Colombia";"Envigado";"KM 17 VIA LAS PALMAS PARQUE TECNOLOGICO MANANTIALES";NULL;"123servicioalcliente@qcert.com.co";"+57 300 6085187";"ACREDITADO";"PRODUCTOS";"NTE INEN-ISO/IEC 17065";"INTERNACIONAL";"2023-07-03"
"1";"363";"QHSE COTOPAXI TRAINING";"G & P CORP COTOPAXITRAINING S.A.S. SOCIEDAD DE BENEFICIO E INTERES COLECTIVO";"SAE OI 23-008";"Ecuador";"Salcedo";"Provincia de Cotopaxi, Cantón Salcedo, Parroqui San Miguel. Barrio Sur Calle 9 de Octubre número 2721, intersección Rocafuerte diagonal a CACPECO";NULL;"123cotopaxi.training@gmail.com";"+593 98 749 9132";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2023-12-13"
"1";"386";"Quality Certification Services - QCS Ecuador";"Quality Certification Services  Certificaciones del Ecuador QCS  Cia. Ltda.";"SAE CP 10-001";"Ecuador";"Quito";"AV. NACIONES UNIDAS Y NUÑEZ DE VELA";NULL;"123info@qcsecuador.com";"+593 98 417 6587";"ACREDITADO";"PRODUCTOS";"NTE INEN-ISO/IEC 17065";"NACIONAL";"2010-11-16"
"1";"26";"QUALIVERITAS";"QUALITAS VERITAS PRODUCTOS Y SERVICIOS QUALIVERITAS CIA. LTDA.";"SAE OI 22-008";"Ecuador";"Latacunga";"Barrio Pilacoto Calle 15 de Agosto S/N Intersección Eloy Alfaro";NULL;"123asistente@qualiveritas.net";"+593 93 992 6747";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2024-03-05"
"1";"54";"Quimicalabs Cia. Ltda.";"Quimicalabs Cia. Ltda.";"SAE LEN 18-037";"Ecuador";"Quito";"Av. Luis Tufiño Oe3-165 y  María Tigsilema";NULL;"123secretaria@quimica-labs.com";"+593 2-240-3197";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-09-20"
"1";"155";"REINSPET";"REPRESENTACIONES E INSPECTORES DE PETRÓLEO REINSPET S.A.";"SAE OI 13-017";"Ecuador";"Guayaquil";"Av. de las Américas, Edificio Sky Building, Piso 6, Oficina 623";NULL;"123operaciones@reinspet.com";"+593 99 747 3904";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2013-09-16"
"1";"28";"REPRESENTACIONES DETERTEC S.A.";"REPRESENTACIONES DETERTEC S.A.";"SAE LEN 22-001";"Ecuador";"Quito";"ALfredo Donoso N5-16 y José Vinueza. Tola Chica 3, Tumbaco";NULL;"123rodrigo.olmedo@consumertec.com";"+593 99 949 4412";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-02-11"
"1";"76";"REVIPLUS-ECUADOR S A";"REVIPLUS-ECUADOR S A";"SAE OI 21-007";"Ecuador";"Ibarra";"MANUELA CAÑIZARES SN Y LAURA JARAMILLO";NULL;"123calidad@reviplus.com";"+593 6-265-8106";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2023-05-30"
"1";"39";"Rivalesa S.A.";"Rivalesa S.A.";"SAE-ACR-0041-202";"Ecuador";"Guayaquil";"Túlcan 3114 entre portete y venezuela";NULL;"123laboratoriodirector@rivalesa.com.ec";"+593 99 674 9875";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-22"
"1";"1096";"S.G.S. del Ecuador S.A.";"S.G.S. del Ecuador S.A.";"SAE OVV 23-001";"Ecuador";"Guayaquil";"Av. de las Americas SN Centro de Convenciones Empresarial 2 Oficina 6";NULL;"123elizabeth.rodriguez@sgs.com";"3732110";"ACREDITADO";"VERIFICACIÓN";"NORMA NTE INEN-ISO/IEC 17029";"NACIONAL";"2023-12-23"
"1";"403";"S.G.S. del Ecuador S.A.";"S.G.S. del Ecuador S.A.";"SAE CSGAS 20-002";"Ecuador";"Guayaquil";"Av. de las Américas, Centro de Convenciones, Centro Empresarial 2, oficina 6";NULL;"123mercedes.macias@sgs.com";"+593 4-373-2110";"ACREDITADO";"SISTEMAS DE GESTIÓN ANTISOBORNO";"ISO/IEC 17021-1, ISO/IEC TS 17021-9 ";"NACIONAL";"2020-07-17"
"1";"405";"S.G.S. del Ecuador S.A.";"S.G.S. del Ecuador S.A.";"SAE OI 10-001";"Ecuador";"Guayaquil";"Ciudadela Mapasingue Este, calle 6ta entre Vía a  Daule y la calle transversal 36ª";NULL;"123leonardo.jacome@sgs.com";"+593 4-373-2110";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2010-12-16"
"1";"161";"SAIM CERTIFICACIONES CIA. LTDA.";"SAIM CERTIFICACIONES CIA. LTDA.";"SAE OI 18-025";"Ecuador";"Francisco de Orellana";"Av. Alejandro Labaka Km 7 1/2 vía Lago Agrio";NULL;"123calidad@saim-ec.com";"+593 6-237-8028";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2022-06-06"
"1";"684";"SAIS ECUADOR S.A.";"SOUTH AMERICAN INSPECTION SERVICES SAIS ECUADOR S.A.";"SAE OI 24-001";"Ecuador";"Machala";"AV.25 DE JUNIO Y 6TA TRANSVERSAL N.B2";NULL;"123cscholis@saisecuador.com";"+593 99 687 7922";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2024-01-04"
"1";"306";"SECalMet";"Secalmet Soluciones Especializadas en Calidad y Metrología Cía.  Ltda.";"SAE LC 15-001";"Ecuador";"Quito";"Nayón: Segundo Corella N1-37 y calle Quito";NULL;"123secalmet.cia.ltda@gmail.com";"2884126";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-04-08"
"1";"370";"SEIDLABORATORY";"SEIDLABORATORY";"SAE LEN 05-011";"Ecuador";"Quito";"Melchor Toaza N61-63 entre Av. Del Maestro y Nazareth";NULL;"123gerenciageneral@seidlaboratory.com.ec";"+593 2-248-3145";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2005-02-02"
"1";"499";"SENERIN CIA. LTDA";"Servicios Energéticos Para la industria";"SAE-LCA-15-000";"Ecuador";"Quito";"Cesar Terán López N53-168 y de los Cholanes";NULL;"123senerin@hotmail.com";"+593 2-241-5067";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2017-01-01"
"1";"192";"SERFORTEC CIA. LTDA.";"SERVICIOS DE FORMACIÓN E INSPECCIÓN TÉCNICA DEL ECUADOR SERFORTEC CIA LTDA";"SAE OI 21-001";"Ecuador";"Quito";"Autopista Rumiñahui Oe4-96 y calle A";NULL;"123serfortec2018@gmail.com";"+593 95 882 2597";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2022-11-24"
"1";"25";"SERLAM";"SERVICIO LATINOAMERICANO DE METROLOGIA SERLAM S.A.";"SAE LC 17-004";"Ecuador";"Guayaquil";"CDLA. KENNEDY 8VA. OESTE Y AV. SAN JORGE CONDOMINIO 2001 LOCAL A8, PLANTA BAJA";NULL;"123laboratorio@serlam.com";"+593 4-228-0632";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-02-16"
"1";"156";"SEROIL INSTRUMENTS";"SEROIL INTRUMENTS CIA LTDA";"SAE LC 16-001";"Ecuador";"Francisco de Orellana";"KM3 VIA LAGO AGRIO";NULL;"123calidad@seroil.com.ec";"+593 98 611 6548";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-23"
"1";"720";"SEROIL INSTRUMENTS";"SEROIL INSTRUMENTS CIA. LTDA.";"SAE OI 18-023";"Ecuador";"Francisco de Orellana";"KM3 VIA LAGO AGRIO";NULL;"123org-inspeccion@seroil.com.ec";"+593 99 702 8640";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2018-09-05"
"1";"240";"SertinLab";"SERVICIOS TECNICOS Y LABORATORIOS PARA LA INDUSTRIA SERTINLAB S.A.";"SAE LEN 10-014";"Ecuador";"Quito";"Calle N71H Oe5-251 y Caton Cardenas";NULL;"123calidad@sertinlab.com";"5932249060";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-12-16"
"1";"701";"SERVICIO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES";"SERVICIO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES";"SAE LEN 23-009";"Ecuador";"Quito";"pie de paginaAv. Mariana de Jesús 21-30 y Av. Antonio José de Sucre Quito - Ecuador";NULL;"123milton.zarate@cienciasforenses.gob.ec";"+593 2-393-4220";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-08-30"
"1";"188";"SERVICIOS DE INSPECCIÓN Y GESTIÓN DE CALIDAD ITQM S.A.";"SERVICIOS DE INSPECCION Y GESTION DE CALIDAD RPMJ ASOCIADOS ITQM S A";"SAE OI 17-002";"Ecuador";"Quito";"LOS ARUPOS Número: LOTE 3 Intersección: LOS CALISTEÑOS Referencia: A UNA CUADRA DE LA COOPERATIVA COOPARTAMOS";NULL;"123info@servicios-itqm.com";"+593 2-388-0668";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2017-02-16"
"1";"178";"SERVICIOS TECNICOS PETROLEROS & INDUSTRIALES SEVERTEEC CIA LTDA";"SERVICIOS TECNICOS PETROLEROS & INDUSTRIALES SEVERTEEC CIA LTDA";"SAE OI 17-006";"Ecuador";"Rumiñahui";"Los Pinos No 38 y Cedros";NULL;"123info@severteec.com";"+593 2-388-0091";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2017-06-15"
"1";"268";"SETE";"SERVICIOS TECNICOS ESPECIALIZADOS CORREA MIÑO CIA. LTDA.";"SAE OI 14-003";"Ecuador";"Quito";"Av. Naciones Unidas y Nuñez de Vela. Edif Metropolitan. Of 813";NULL;"123ibenavides@setendt.com.ec";"+593 2-382-2550";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2014-10-02"
"1";"56";"SGCEC DEL ECUADOR S.A.";"SOCIEDAD GENERAL DE CERTIFICACIONES ENSAYOS Y CALIBRACIONES DEL ECUADOR S.A.";"SAE OI 14-004";"Ecuador";"Guayaquil";"GARZOTA MZ 86 SOLAR 11";NULL;"123wvillamar@sgcec.net";"6013835";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2014-11-17"
"1";"604";"SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION";"S.G.S. del Ecuador S.A.";"SAE LEN 06-003";"Ecuador";"Guayaquil";"Av. de Las Américas entre Eugenio Almazán y José Mejía, Edificio Sonapal, primer piso.";NULL;"123mauricio.mateo@sgs.com";"+593 4-373-2110";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-03-21"
"1";"8";"SGS DEL ECUADOR S.A - LABORATORIO NATURAL RESOURCES";"S.G.S. del Ecuador S.A.";"SAE LEN 12-004";"Ecuador";"Guayaquil";"Ciudadela Mapasingue Este, calle 6ta entre vía a Daule y calle transversal 36.";NULL;"123monica.alvarez@sgs.com";"+593 4-225-2300";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-01-30"
"1";"471";"SGS DEL PERU S.A.C.";"SGS DEL PERU S.A.C.";"SAE LEN 21-012";"Peru";"Callao";"Z.I. URB.INDUSTRIAL BOCANEGRA, AV. ELMER FAUCETT 3348,  CALLAO, PERU";NULL;"123monica.herrera@sgs.com";"+51 1 5171900";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"INTERNACIONAL";"2022-08-06"
"1";"489";"SHATEC SERVICIOS DE INSPECCION NDT S.A.";"SHATEC SERVICIOS DE INSPECCION NDT S.A.";"SAE OI 23-002";"Ecuador";"Francisco de Orellana";"FLOR DEL PANTANO Calle: LA LLANURA S/N Intersección: TRIUNFO Referencia: A 100 METROS DE LA PISTA DE MOTOCROSS";NULL;"123shatec.gerencia@gmail.com";"+593 98 982 3026";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2023-06-26"
"1";"30";"SICALECUADOR S.A.";"SERVICIOS DE INGENIERIA DE CALIDAD SICALECUADOR S.A.";"SAE CP 19-001";"Ecuador";"Quito";"Unión Nacional de Periodistas N73 y AV. Amazonas";NULL;"123a.carrasco@ecu.sicalingenieros.com";"+593 98 582 4262";"ACREDITADO";"PRODUCTOS";"NTE INEN-ISO/IEC 17065";"NACIONAL";"2023-09-18"
"1";"65";"SIDICESA S.A.";"SERVICIOS INTEGRALES DE INSPECCION Y CERTIFICACION SIDICESA S.A.";"SAE OI 21-002";"Ecuador";"Francisco de Orellana";"Alejandro Labaka y Las Anonas (junta a la escuela ciudad del Coca), Barrio 28 de marzo";NULL;"123fmoya@sic.ec";"+593 6-230-2559";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2021-05-21"
"1";"194";"SIMETRIC";"SIMETRIC ANALITIC S.A";"SAE LEN 22-012";"Ecuador";"Quito";"Av Simon Bolivar SN y Pasaje E14B";NULL;"123ventas@simetric.com.ec";"+593 2-319-4540";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-10-27"
"1";"88";"SINACTEC S.A.S.";"SERVICIOS DE INSPECCIÓN E INTEGRIDAD DE ACTIVOS DEL ECUADOR SINACTEC S.A.S.";"SAE OI 22-005";"Ecuador";"Shushufindi";"Calle Oriental PB y calle 25 de mayo, San Francisco";NULL;"123gerencia@sinactec.com";"+593 99 757 5737";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2022-03-09"
"1";"310";"SINDESECUADOR S.A.";"SINDESECUADOR S.A.";"SAE OI 15-008";"Ecuador";"Quito";"Autop. Gral. Ruminahui y Av. Simón Bolívar, E20 St., Conjunto Portón de Cádiz, #124, Quito 170404";NULL;"123info@sindes.com";"+593 2-232-3774";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2016-06-06"
"1";"760";"SISTAGROSA";"SISTAGROSA SA";"SAE LC 23-002";"Ecuador";"Guayaquil";"Cdla Guayaquil, Av. Victor H. Sicuret P. Mz11, S4; Entre Emilio Soro Lenti y Enma E. Ortiz Bermeo.";NULL;"123sistagrosa@sistagrosa.com";"+593 4-269-2375";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-06-20"
"1";"23";"SISTEMAS DE INSPECCIÓN CONTROL DE CALIDAD EN EL SECTOR PETROLERO";"SICCPETR S.A.";"SAE OI 18-016";"Ecuador";"Francisco de Orellana";"Calle Martha Bucaram s/n y Pechiche";NULL;"123fabian_shunta@siccpetr.com";"+593 99 254 1957";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2023-05-11"
"1";"168";"SNAPPIPE";"SNAPPIPE INSPECCIÓN TÉCNICA EN INGENIERÍA Y CONSTRUCCIÓN S.A.";"SAE OI 16-007";"Ecuador";"Quito";"ILALO E7-94 Y HONORATO VAZQUEZ URB. SAN GERMAN C81";NULL;"123info@snappipeinspeccion.com";"+593 2-207-1414";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2022-05-29"
"1";"572";"SODERAL S.A.";"SODERAL SOCIEDAD DE DESTILACION DE ALCOHOLES S.A";"SAE LEN 23-006";"Ecuador";"Coronel. Marcelino Maridueña";"Coronel Marcelino Maridueña calle Av. San Carlos junto a Papelera Nacional";NULL;"123gespinoza@soderal.com.ec";"+593 4-272-9377";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-06-24"
"1";"171";"SSICOINTEC CÍA. LTDA.";"INSPECCIÓN SERVICIOS & COMERCIO, SSICOINTEC CÍA. LTDA.";"SAE OI 17-008";"Ecuador";"Quito";"Mariscal Sucre S1-72 y Pedro Bruning, Parroquia de Conocoto.";NULL;"123miltonsanchez@ssicointec.com";"+593 99 968 6809";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2024-02-21"
"1";"411";"SUBSECRETARIA DE CALIDAD E INOCUIDAD Laboratorio de Analisis Quimico y Microbiologico de alimentos";"MINISTERIO DE LA PRODUCCIÓN COMERCIO EXTERIOR INVERSIONES Y PESCA SUBSECRETARIA DE CALIDAD E INOCUIDAD- LAQM";NULL;"Ecuador";"Guayaquil";"L102 y la Ría";NULL;"123fhurtado@produccion.gob.ec";"+593 4-240-1776";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-02-06"
"1";"55";"SUDINCO S.A";"SUDAMERICANA INTEGRAL DE CONSTRUCCIONES SUDINCO S.A";"SAE LEN 19-005";"Ecuador";"Quito";"ABRAHAM LINCOLN N26-16 Y SAN IGNACIO";NULL;"123cponce@panavial.com";"+593 2-398-2500";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2019-05-20"
"1";"383";"SUPRAINDUS S.A.";"SUPRAINDUS S.A.";"SAE LC 08-009";"Ecuador";"Guayaquil";"SAUCES 2, MZ. 113F, VILLA 1";NULL;"123director-supraindus@hotmail.com";"+593 2230305";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2008-11-28"
"1";"16";"SWISSOIL";"SWISSOIL DEL ECUADOR S.A.";"SAE LEN 21-004";"Ecuador";"Guayaquil";"Ciudadela Nueve de Octubre, Callejón Noveno entre Av. Domingo Comín y La Ría";NULL;"123martitm@swissoil.com.ec";"+593 4-244-5340";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-02-08"
"1";"301";"SYNLAB SAS";"SYNLAB SAS";"SAE LCL 14-002";"Ecuador";"Quito";"LA GRANJA Calle: A Número: N31 145 Intersección: AV. MARIANA DE JESUS Edificio: NETLAB Número de oficina: PB Número de piso: 0 Referencia: A UNA CUADRA DEL HOSPITAL METROPOLITANO";NULL;"123gabriela.miranda@synlab.com";"+593 2-394-8660";"ACREDITADO";"CLÍNICOS";"Norma ISO 15189:2012";"NACIONAL";"2014-03-14"
"1";"323";"TECNIPESO CIA. LTDA.";"TECNIPESO CIA. LTDA.";NULL;"Ecuador";"Quito";"Edmundo Chiriboga N46-83 y Zamora";NULL;"123aarmijos@tecnipeso.com.ec";"+593 99 337 0092";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-09-02"
"1";"289";"TECNIPRECISION";"TECNIPRECISION CIA. TLDA.";"SAE LC 17-003";"Ecuador";"Quito";"Av. Galo Plaza Lasso N65-95 y Bellavista";NULL;"123calidad@tecniprecision.com";"+593 2-603-5811";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-10-13"
"1";"963";"Tecnivalvulas S.A.";"Tecnivalvulas S.A.";"SAE OI 24-002";"Ecuador";"Quito";"Shyris No. 36-188 y NNUU";NULL;"123gerencia@tecnivalvulas.net";"2926125";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2024-02-22"
"1";"1069";"TECNOESCALA";"TECNOESCALA S.A.";"SAE LEN 19-003";"Ecuador";"Quito";"Teresa de Cepeda N34-377 y Av. República";NULL;"123supervision.servicio@tecnoescala.com.ec";"2435981";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-22"
"1";"68";"TECNOESCALA S.A.";"TECNOESCALA S.A.";"SAE LC 13-001";"Ecuador";"Quito";"Teresa de Cepeda N34-377 y Av. República";NULL;"123servicio8.tecnico@tecnoescala.com.ec";"+593 2-243-5981";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-23"
