"idOrganizacion";"IdOrganismoInspeccion";"OinCampoSector";"OinSubcampoSubsector";"OinTipoProductoServicioCategoria";"OinActividad";"OinRango";"OinDocumentoNormativo";"OinTipoOrganismo";"OinVigenteApartirDe"
"178";"7";"Hidrocarburos/Inspección de seguridad en estaciones de servicio y áreas de almacenamiento de combustible en industrias.";"--";"--";"Estaciones de servicio y áreas de almacenamiento de combustible en industrias.";"--";"<p>Norma Técnica&nbsp;Ecuatoriana NTE INEN 2266 Transporte, Almacenamiento y Manejo de Materiales Peligrosos. </p><p>Norma Técnica Ecuatoriana NTE INEN 2251 Manejo, Almacenamiento, Transporte y Expendio en los Centros de Distribución de Combustibles Líquidos.</p><p>Norma Técnica Ecuatoriana NTE-INEN 2288 Productos Químicos Industriales Peligrosos. Etiquetado de precaución&nbsp;</p><p>(*)</p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección de pruebas hidrostáticas en tanques atmosféricos verticales";"--";"--";"Tanques atmosféricos verticales";"--";"<p>API STD 650: 2020 Ed. 13 Welded SteelTanks for Oil Storage</p><p>API STD 653: 2014 Ed. 5 Tank Inspection,&nbsp;Repair,&nbsp;Alteration, and Reconstruction&nbsp;</p><p><br></p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección de pruebas de presión en tuberías (hidrostáticas)";"--";"--";"Tuberías de transporte de hidrocarburos líquidos";"--";"<p>ASME B31.4: 2019 Pipeline Transportation Systems for Liquids hydrocarbons and other liquids&nbsp;</p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Recipientes,Tuberías,Herramientas,Elementos,Accesorios";"--";"<p>ASME Boiler &amp;&nbsp;Pressure Vessel Code Section V Article 6 Liquid Penetrant Examination</p><p>ASTM E165 Standard Practice for Liquid Penetrant Examination for General Industry&nbsp;</p><p>(*)</p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección de pruebas de presión en tanques atmosféricos horizontales";"--";"--";"Tanques atmosféricos horizontales";"--";"<p>UL 142: 2019 Ed.10 Steel Aboveground Tanks for Flammable and CombustibleLiquids</p><p>UL 58: 2018 Ed.10 Steel Underground Tanks for Flammable and Combustible Liquids</p><p>NFPA (FIRE) 30: 2020 Ed. 2021 Flammable and Custible Liquids Code</p><p>EPA 510 B 19003: 2019 Standard Test Procedures for Evaluating Release Detection Methods; Volumetric and no volumetric Tank Tightness Testing</p><p>API RP 1615: 2011 (R2020) Ed. 6 Installation of Underground Hazardous Substances or Petroleum Storage Systems</p><p><br></p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección de Surtidores para derivados Líquidos de Petróleo";"--";"--";"Surtidores y dispensadores para derivados Líquidos de petróleo";"--";"<p>Norma INEN&nbsp;1781: 1991 Ed. 1&nbsp;Surtidores para derivados Líquidos de petróleo&nbsp;</p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p>ASME V: 2021Article 9 Visual Examination&nbsp;</p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p>ASME V: 2021&nbsp;Article 7 Magnetic Particle Examination.</p><p>ASTM E709: 2021 Standard Guide for Magnetic Particle Testing.&nbsp;</p>";"A";"--"
"178";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido convencional";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM E164: 2019 Standard Practice for Contact Ultrasonic Testing of Weldments  </p><p>ASME V: 2021 Article 4 Ultrasonic&nbsp;Examination</p><p>ASTM E2700: 2020 Standard Practice for Contact Ultrasonic Testing of Welds Using Phased Arrays&nbsp;</p>";"A";"--"
"1005";"7";"Industrial/Inspección de rotulado de productos alimenticios procesados, envasados y empaquetados ";"--";"--";"Rotulado  de productos alimenticios procesados, envasados y empaquetados";"--";"<p>Reglamento Técnico Ecuatoriano RTE INEN 022:2014 (2R) . Corrigendo 1.&nbsp;</p><p>Rotulado de productos alimenticios procesados, envasados y empaquetados</p>";"A";"--"
"1005";"7";"Industrial/Inspección de rotulado de azúcar ";"--";"--";"Rotulado de azúcar";"--";"<p>Reglamento Técnico Ecuatoriano RTE INEN 160</p><p>Rotulado de azúcar.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección técnica de recipientes a presión nuevos";"--";"--";"Recipientes a presión nuevos ";"--";"<p>NTE&nbsp;INEN&nbsp;2261.</p><p>Tanques&nbsp;para&nbsp;gases&nbsp;a baja presión.&nbsp;Requisitos&nbsp;e inspección.</p><p>&nbsp;</p><p>ASME VIII </p><p>Rules for construction of pressure vessels, Division 1.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección técnica de recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"--";"Recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"<p>API&nbsp;510&nbsp;Pressure&nbsp;Vessel Inspection Code</p><p>(*)</p><p>&nbsp;</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de verticalidad, redondez y asentamiento  de tanques de almacenamiento";"--";"--";"Tanques de almacenamiento";"--";"<p>API Standard&nbsp;653,&nbsp;Tank Inspection,&nbsp;Repair,&nbsp;Alteration, and&nbsp;Reconstruction.&nbsp;(CAP,&nbsp;4, 6,&nbsp;10,&nbsp;ANEXO&nbsp;B) API Standard&nbsp;650,&nbsp;Welded Tanks&nbsp;for&nbsp;Oil Storage.&nbsp;(CAP. 7.5.2, ANEXO&nbsp;H&nbsp;(H.4.1.1)</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección volumétrica líquida de carro tanques (Unidad móvil)";"--";"--";"Carro tanques (unidad móvil)";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;- Manual&nbsp;de Estándares de&nbsp;Medición&nbsp;de Petróleo (MPMS)</p><p>Standard&nbsp;2555&nbsp;Liquid Calibration&nbsp;of&nbsp;tanks Standard&nbsp;2554&nbsp;Measurement and calibration&nbsp;of&nbsp;tank&nbsp;cars.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección volumétrica geométrica manual tanques cilíndricos verticales por el Método Manual";"--";"--";"Tanques cilíndricos verticales";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;- Manual&nbsp;de Estándares de&nbsp;Medición&nbsp;de Petróleo (MPMS) Capítulo&nbsp;2.2.&nbsp;A Measurement and&nbsp;Calibration&nbsp;of Upright Cylindrical&nbsp;Tanks&nbsp;by&nbsp;the manual&nbsp;tank Strapping Method.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección volumétrica geométrica de esferas y esferoides";"--";"--";"Esferas y esferoides";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;- Manual&nbsp;de Estándares de&nbsp;Medición&nbsp;de Petróleo (MPMS)&nbsp;Standard&nbsp;2552 Measurement&nbsp;and&nbsp;calibration of&nbsp;spheres&nbsp;and&nbsp;spheroids.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección volumétrica geométrica tanques horizontales";"--";"--";"Tanques cilíndricos Horizontales,Tanques horizontales";"--";"<p>Standard&nbsp;2551&nbsp;Measurement and&nbsp;Calibration&nbsp;of Horizontal Tanks&nbsp;(ISO&nbsp;12917-1), CALIBRATION&nbsp;OF HORIZONTAL&nbsp;CYLINDRICAL TANKS,&nbsp;PART&nbsp;1,&nbsp;MANUAL</p><p>METHOD. (CORRECCIÓN&nbsp;DE INCRUSTACIONES, tablas&nbsp;de&nbsp;calibres).</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de seguridad en estaciones de servicio";"--";"--";"Estaciones de servicio";"--";"<p>NFPA&nbsp;30A:&nbsp;Code&nbsp;for&nbsp;Motor Fuel&nbsp;Dispensing&nbsp;Facilities&nbsp;and Repair&nbsp;Garages.</p><p>&nbsp;</p><p>Norma&nbsp;Técnica&nbsp;Ecuatoriana NTE&nbsp;INEN&nbsp;2266:2000&nbsp;- Transporte,&nbsp;almacenamiento y manejo&nbsp;de&nbsp;productos químicos&nbsp;peligrosos.</p><p>&nbsp;</p><p>Norma&nbsp;Técnica&nbsp;Ecuatoriana NTE&nbsp;INEN&nbsp;2293:2001</p><p>Accesibilidad&nbsp;de las&nbsp;personas con&nbsp;discapacidad&nbsp;y movilidad reducida&nbsp;al&nbsp;medio&nbsp;físico.&nbsp;Área higiénica&nbsp;sanitaria.</p><p>&nbsp;</p><p>Norma&nbsp;Técnica&nbsp;Ecuatoriana NTE&nbsp;INEN&nbsp;0731:2009&nbsp;– Extintores&nbsp;portátiles&nbsp;y estacionarios&nbsp;contra incendios.&nbsp;Definiciones&nbsp;y clasificación.</p><p>&nbsp;</p><p>Acuerdo&nbsp;Ministerial&nbsp;1257 – Reglamento&nbsp;de&nbsp;prevención, mitigación&nbsp;y control&nbsp;de incendios.</p><p>&nbsp;</p><p>Ordenanza&nbsp;Municipal&nbsp;172&nbsp;– Construcciones</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección volumétrica líquida de tanques estacionarios ";"--";"--";"Tanques estacionarios";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;- Manual&nbsp;de Estándares de&nbsp;Medición&nbsp;de Petróleo (MPMS)&nbsp;Standard&nbsp;2555 Liquid Calibration&nbsp;of&nbsp;tanks.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Recipientes,Tuberías";"--";"<p>ASTM-E797&nbsp;Standard Practice&nbsp;for&nbsp;Measuring Thickness&nbsp;by&nbsp;Manual Ultrasonic&nbsp;Pulse-Echo Contact&nbsp;Method.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de seguridad de autotanques y vaccums";"--";"--";"Autotanques y vaccums";"--";"<p><span style=""color: rgb(0, 0, 0);"">INEN&nbsp;2266,&nbsp;Transporte, almacenamiento&nbsp;y manejo&nbsp;de productos&nbsp;químicos peligrosos.</span></p><p>&nbsp;</p><p><span style=""color: rgb(0, 0, 0);"">INEN&nbsp;2288&nbsp;Productos químicos&nbsp;industriales peligrosos.&nbsp;Etiquetado&nbsp;de precaución.</span></p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de pruebas de presión en recipientes a presión (hidrostáticas, neumáticas)";"--";"--";"Recipientes a presión";"--";"<p>API 510: 2014 Ed 10 Pressure Vessel Inspection Code: In-service Inspection, Rating, Repair, and Alteration.</p><p><br></p><p>ASME SECTION VIII: 2021 Boiler and Pressure Vessel Code Division 1</p><p><br></p><p>ASME SECTION VIII. 2021 Boiler and Pressure Vessel Code Division 2n</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de pruebas de presión en tuberías  (hidrostáticas, neumáticas)";"--";"--";"Tuberías de proceso,Tuberías de transporte de hidrocarburos líquidos";"--";"<p>ASME B31.3, 2021 Power Piping, Capítulo VI, Capítulo VII parte 10.</p><p>&nbsp;</p><p>ASME B31.3. 2021 Process Piping</p><p><br></p><p>ASME B31.4. 2019 Pipeline transportation systems for liquid hydrocarbons and other liquids.</p><p><br></p><p>EPA 510 B 003 . 2019. Standard Test Procedures For Evaluating Release Detection Methods: Volumetric and Non-volumetric Tank Tightness</p><p>&nbsp;</p><p>API&nbsp;RP1110 Recommended&nbsp;Practice&nbsp;for the&nbsp;Pressure&nbsp;Testing&nbsp;of&nbsp;Steel Pipelines&nbsp;for&nbsp;the Transportation&nbsp;of&nbsp;Gas, Petroleum&nbsp;Gas,&nbsp;Hazardous Liquids,&nbsp;Highly&nbsp;Volatile Liquids,&nbsp;or&nbsp;Carbon&nbsp;Dioxide.</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección volumétrica de tanques cilíndricos verticales por el método de distancia
Electro-óptica interna y externa";"--";"--";"Tanques cilíndricos verticales";"--";"<p>ISO&nbsp;7507&nbsp;-5 Petroleum&nbsp;and liquid&nbsp;petroleum&nbsp;products: Calibration&nbsp;of&nbsp;vertical cylindrical&nbsp;tanks -Part&nbsp;5: External&nbsp;electro- optical&nbsp;distance-ranging method</p><p><br></p><p>API MPMS&nbsp;S.S.2.2D. Chapter&nbsp;2—Tank&nbsp;Calibration Section&nbsp;2D—Calibration&nbsp;of Upright&nbsp;Cylindrical&nbsp;Tanks Using&nbsp;the&nbsp;Internal&nbsp;Electro- optical&nbsp;Distance-Ranging Method.</p><p><br></p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de reguladores de GLP";"--";"--";"Reguladores de GLP";"--";"<p>INEN&nbsp;1 682</p><p>“Reguladores&nbsp;de Baja&nbsp;Presión Para&nbsp;Gas&nbsp;Licuado&nbsp;de Petróleo (GLP).&nbsp;Requisitos&nbsp;e Inspección.”</p><p><br></p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de válvulas de GLP";"--";"--";"Válvulas de GLP";"--";"<p>NTE&nbsp;INEN&nbsp;116:&nbsp;Tercera</p><p>Revisión&nbsp;“Cilindros&nbsp;para&nbsp;GLP de&nbsp;uso&nbsp;doméstico.&nbsp;Válvulas. Requisitos&nbsp;e&nbsp;inspección”.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de cilindros de acero soldados para GLP";"--";"--";"Cilindros de acero soldados para GLP";"--";"<p>NTE&nbsp;INEN&nbsp;111: Revisión&nbsp;“Cilindros&nbsp;de&nbsp;Acero Soldados&nbsp;para&nbsp;Gas&nbsp;Licuado de&nbsp;Petróleo&nbsp;GLP.&nbsp;Requisitos e inspección”.</p><p>(*)</p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de pruebas de presión en tanques atmosféricos horizontales";"--";"--";"Tanques atmosféricos horizontales";"--";"<p><span style=""color: black;"">UL 142, 2019 Ed. 10, Standard for Safety Steel Aboveground Tanks for Flammable and Combustible Liquids (nuevos)</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">UL 58, 2018, Ed. 10, Steel Underground Tanks for Flammable and&nbsp;Combustible Liquids (nuevos)</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><br></p><p><span style=""color: black;"">EPA 510. B 003, 2019.&nbsp;Standard Test Procedures For Evaluating Release Detection Methods: Volumetric and Non-volumetric Tank Tightness </span></p>";"A";"--"
"175";"7";"Hidrocarburos/Inspección de medidores de desplazamiento positivo y turbinas por el método tank prover ";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p>API&nbsp;MPMS&nbsp;4.4&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;4&nbsp;Proving</p><p>Systems&nbsp;Tank Provers API&nbsp;MPMS&nbsp;4.7&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement</p><p>Standards&nbsp;Chapter&nbsp;4—</p><p>Proving&nbsp;Systems&nbsp;Field Standard&nbsp;Test&nbsp;Measures&nbsp;API MPMS&nbsp;4.8&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;4.8</p><p>Operation&nbsp;of&nbsp;Proving&nbsp;Systems API&nbsp;MPMS&nbsp;4.9&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;4-&nbsp;Proving Systems&nbsp;Methods&nbsp;of</p><p>Calibration&nbsp;for&nbsp;Displacement and Volumetric&nbsp;Tank</p><p>Provers</p><p>API&nbsp;MPMS&nbsp;5.1&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;4- Metering&nbsp;General Considerations&nbsp;for Measurement&nbsp;by&nbsp;Meters&nbsp;API MPMS&nbsp;5.4&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;5- Metering.&nbsp;Accessory Equipment&nbsp;for&nbsp;Liquid&nbsp;Meters API&nbsp;MPMS&nbsp;6.7&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;7- Metering&nbsp;Assemblies Metering&nbsp;Viscous Hydrocarbons</p><p>API&nbsp;MPMS&nbsp;7.2&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;7</p><p>Temperature&nbsp;Determination API&nbsp;MPMS&nbsp;9.3&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;9.3</p><p>Standard&nbsp;Test&nbsp;Method&nbsp;for</p><p>Density,&nbsp;Relative&nbsp;Density,&nbsp;and API&nbsp;Gravity&nbsp;of&nbsp;Crude Petroleum&nbsp;and&nbsp;Liquid Petroleum&nbsp;Products&nbsp;by Thermohydrometer&nbsp;Method API&nbsp;MPMS&nbsp;11.1&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;11- Physical&nbsp;Properity&nbsp;Data Temperature&nbsp;and Pressure Volume&nbsp;Correction&nbsp;Factors&nbsp;for Generalized&nbsp;Crude&nbsp;Oils, Refined&nbsp;Products,&nbsp;and Lubricating&nbsp;Oils</p><p>API&nbsp;MPMS&nbsp;12.2&nbsp;Manual&nbsp;of Petroleum&nbsp;Measurement Standards&nbsp;Chapter&nbsp;12- Calculation&nbsp;of&nbsp;Liquid Petroleum&nbsp;Section&nbsp;1: QuantitiesPáMg.e8adseu9red&nbsp;by</p><p>Turbine&nbsp;or&nbsp;Displacement Meters.</p><p>(*)</p>";"A";"--"
"175";"7";"Industrial/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p><span style=""color: black;"">ASME V . 2021, ART. 6 Liquid Penetrant Examination ASTM. E 165, 2018, Standard Practice for liquid Penetrant  Examination for general Industry</span></p>";"A";"--"
"175";"7";"Industrial/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p><span style=""color: black;"">ASME V , 2021, Art. 9 Visual Examination</span></p>";"A";"--"
"175";"7";"Industrial/Inspección de ensayos no destructivo por ultrasonido convencional y arreglo de fases ";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas";"--";"<p class=""ql-align-center""><span style=""color: black;"">ASTM E164, 2019, Estándar Practice for Ultrasonic</span></p><p class=""ql-align-center""><span style=""color: black;"">Contact Examination of Weldment</span></p><p class=""ql-align-center""><span style=""color: black;"">&nbsp;</span></p><p class=""ql-align-center""><span style=""color: black;"">ASME V. 2021,&nbsp;art.4</span></p><p class=""ql-align-center""><span style=""color: black;"">Ultrasonic  Examination</span></p><p class=""ql-align-center""><span style=""color: black;"">&nbsp;</span></p><p class=""ql-align-center""><span style=""color: black;"">ASTM E2700, 2021</span></p><p><span style=""color: black;"">Standard for contact testing of Welds Using Phased Arrays</span></p>";"A";"--"
