"idOrganizacion";"IdEnsayo";"EsyLugarEjecucion";"EsyTipoEnsayo";"EsyEnsayo";"EsyMuestra";"EsyTecnica";"EsyIntervaloMedicion";"EsyMetodo";"EsyVigenteApartirDe"
"661";"12";"--";"In situ";"Salinidad";"--";"Electrometría";"<p><span style=""color: black;"">(0,01 a 40,0) %</span></p>";"<p><span style=""color: black;"">PEE.EL.064</span></p>/Standard Methods, Ed. 23-2017, 2520 B";"--"
"661";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p><span style=""color: black;"">(2,01 a 12,50) unidades de pH</span></p>";"<p><span style=""color: black;"">PEE.EL.021</span></p>/Standard Methods, Ed. 23.2017 4500 HB";"--"
"661";"12";"--";"En laboratorio";"Temperatura";"--";"Temperatura";"<p><span style=""color: black;"">(10 – 90) °C</span></p>";"<p><span style=""color: black;"">PEE.EL.022</span></p>/Standard Methods
Ed. 23 – 2017, 2550 B";"--"
"661";"12";"--";"En laboratorio";"Conductividad";"--";"Electrometría";"<p><span style=""color: black;"">(9,01 a 200000) uS/cm</span></p>";"<p><span style=""color: black;"">PEE.EL.023</span></p>/HACH Method 8160";"--"
"661";"12";"--";"En laboratorio";"Turbidez";"--";"Nefelometría";"<p><span style=""color: black;"">(0,7 a 753) NTU</span></p>";"<p><span style=""color: black;"">PEE.EL.024</span></p>/Standard Methods, Ed.23. 2017,  2130 B";"--"
"661";"12";"--";"En laboratorio";"Oxigeno disuelto";"--";"Electrometría";"<p>(0,01 a 9,24) mg/L</p><p>(0,2 a 103,6) %</p>";"<p>PEE.EL.025</p>/Standard Methods, Ed.23 - 2017, 4500-O G";"--"
"661";"12";"--";"En laboratorio";"Demanda biológica de oxigeno (DBO5)";"--";"Electrometría";"<p><span style=""color: black;"">(0,37 a 14522) mg/L</span></p>";"<p class=""ql-align-justify""><span style=""color: black;"">PEE.EL.030</span></p><p><br></p>/Standard Methods, Ed. 23-2017, 5210B, HACH 8043";"--"
"661";"12";"--";"En laboratorio";"Hidrocarburos totales de petróleo (TPH)";"--";"Cromatografía de gases-FID";"<p>(0,286 a 1163,681) mg/L</p>";"<p>PEE.EL.034</p>/EPA 8015D
Método de Extracción 
3510C";"--"
"661";"12";"--";"En laboratorio";"Determinación de Metales";"--";"Llama Aire Acetileno";"<p>Cadmio</p><p>(0,86 a 707,22) mg/L</p><p>&nbsp;</p><p>Calcio</p><p>(0,41 a 1479,24) mg/L</p><p>&nbsp;</p><p>Cobalto </p><p>(0,42 a 770,74) mg/L</p><p>&nbsp;</p><p>Cobre</p><p>(1,51 a 1027,20) mg/L</p><p>&nbsp;</p><p>Cromo </p><p>(0,39 a 625,44) mg/L</p><p>&nbsp;</p><p>Hierro </p><p>(1,70 a 400,00) mg/L</p><p>&nbsp;</p><p>Litio </p><p>(0,18 a 536,07) mg/L</p>";"<p>PEE.EL.035</p>/Standard Methods, Ed. 23-2017, 3111B";"--"
"661";"12";"--";"En laboratorio";"Aceites y grasas";"--";"Gravimetría";"<p><span style=""color: black;"">(6,50 a 1000,00) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.039</span></p>/Standard Methods, Ed. 23-2017, 5520 G
HACH 10300";"--"
"661";"12";"--";"En laboratorio";"Nitrógeno de nitratos";"--";"Método reducción de cadmio";"<p><span style=""color: black;"">(1,4 a 99,8) mg /L</span></p>";"<p><span style=""color: black;"">PEE.EL.040</span></p>/Standard Methods, Ed. 23-2017, 4500 NO3- E
HACH 8039";"--"
"661";"12";"--";"En laboratorio";"Salinidad";"--";"Electrometría";"<p><span style=""color: black;"">(0,01 a 40,0) %</span></p>";"<p><span style=""color: black;"">PEE.EL.064</span></p>/Standard Methods, Ed. 23-2017, 2520 B";"--"
"661";"12";"--";"En laboratorio";"Sulfuros";"--";"Espectrofotometría UV-Vis";"<p><span style=""color: black;"">(0,010 a 0,790) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.065</span></p>/Standard Methods, Ed. 23-2017, 4500 S2- D
HACH 8131";"--"
"661";"12";"--";"En laboratorio";"Dureza cálcica";"--";"Volumetría";"<p><span style=""color: black;"">(4 a 2488) mg /L CaCO3</span></p>";"<p><span style=""color: black;"">PEE.EL.072</span></p>/Standard Methods, Ed. 23-2017, 
HACH 8222";"--"
"661";"12";"--";"En laboratorio";"Boro";"--";"Método Carmín";"<p><span style=""color: black;"">(0,2 a 97,9) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.080</span></p>/Standard Methods, Ed. 23-2017, 
HACH 8015";"--"
"661";"12";"--";"En laboratorio";"Determinación de Metales";"--";"Espectrofotometría de absorción atómica-Horno de grafito";"<p>Plomo</p><p>(2,9876 a 4713,1270) mg/kg</p><p>&nbsp;</p><p>Selenio</p><p>(4,9598 a 6342,5470) mg/kg</p><p>&nbsp;</p><p>Vanadio</p><p>(3,4213 a 4779,5559) mg/kg</p>";"<p>PEE.EL.071</p>/Standard Methods, Ed. 23-2017, 3113 B
EPA 3050 B";"--"
"661";"12";"--";"En laboratorio";"Hidrocarburos totales de petróleo (TPH)";"--";"Cromatografía de gases-FID";"<p class=""ql-align-justify""><span style=""color: black;"">(2,860 a 2467,158) mg/kg</span></p><p><br></p>";"<p class=""ql-align-justify""><span style=""color: black;"">PEE.EL.034</span></p><p><br></p>/EPA 8015D
Método de Extracción 
3550C";"--"
"661";"12";"--";"En laboratorio";"Determinación de Metales";"--";"Llama Aire Acetileno";"<p>Magnesio</p><p>(0,43 a 791,89) mg/L</p><p>&nbsp;</p><p>Níquel</p><p>(2,46 a 670,78) mg/L</p><p>&nbsp;</p><p>Potasio</p><p>(0,12 a 229,56) mg/L</p><p>&nbsp;</p><p>Sodio</p><p>(0,15 a 2620,00) mg/L</p><p>&nbsp;</p><p>Zinc</p><p>(0,19 a 640,74) mg/L</p><p>&nbsp;</p><p>Cadmio</p><p>(1,1969 a 2 533,2489) mg/kg</p><p>&nbsp;</p><p>Calcio</p><p>(3,3503 a 3457,8582) mg/kg</p><p>&nbsp;</p><p>Cobalto</p><p>(42,4281 a 4498,9817) mg/kg</p><p>&nbsp;</p><p>Cobre</p><p>(1,2732 a 3541,4587) mg/kg</p><p>&nbsp;</p><p>Cromo</p><p>(7,6198 a 2 640,2202) mg/kg</p><p>&nbsp;</p><p>Hierro</p><p>(1,9970 a 5898,8548)&nbsp;mg/kg</p><p><br></p><p>Litio</p><p>(0,7786 a 3045,1265) mg/kg</p><p>&nbsp;</p><p>Magnesio</p><p>(0,9210 a 2925,6912) mg/kg</p><p>&nbsp;</p><p>Níquel</p><p>(6,8381 a 4103,7044) mg/kg</p><p>&nbsp;</p><p>Potasio</p><p>(1,3698 a 2980,7447) mg/kg</p><p>&nbsp;</p><p>Sodio&nbsp;</p><p>(1,4050 a 8207,3156)&nbsp;</p><p>mg/kg</p><p>Zinc&nbsp;</p><p>(18,5305 a 4551,7808)&nbsp;</p><p>mg/kg</p>";"<p>PEE.EL.035</p>/Standard Methods, Ed. 22-2012, 3111B
EPA 3050 B";"--"
"661";"12";"--";"En laboratorio";"Determinación de Metales";"--";"Espectrofotometría de absorción atómica-Horno de grafito";"<p><span style=""color: black;"">Plomo </span></p><p><span style=""color: black;"">(29,8764 a 7254,4870) ug/L</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">Selenio </span></p><p><span style=""color: black;"">(49,5984 a 7647,3333) ug/L</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">Vanadio </span></p><p><span style=""color: black;"">(34,2132 a 7172), 7770ug/L</span></p>";"<p><span style=""color: black;"">PEE.EL.071</span></p>/Standard Methods, Ed. 23-2017, 3113 B";"--"
"661";"12";"--";"En laboratorio";"Determinación de bifenilos policlorados (PCBS)";"--";"Cromatografía de Gases";"<p>Aroclor 1242</p><p>(8,601 a 502,487) mg/kg</p><p>&nbsp;</p><p>Aroclor 1254: </p><p>(7,302 a 502,108) mg/kg</p><p>&nbsp;</p><p>Aroclor 1260: </p><p>(12,181 a 500,802) mg/kg</p>";"<p>PEE.EL.073</p>/EPA 600/4-81-045(1982)";"--"
"661";"12";"--";"In situ";"Turbidez";"--";"Nefelometría";"<p><span style=""color: black;"">(0,70 a 753) NTU</span></p>";"<p><span style=""color: black;"">PEE.EL.024</span></p>/Standard Methods, Ed.23. 2017, 2130 B";"--"
"661";"12";"--";"In situ";"Cloro Libre y Residual";"--";"Espectrofotometría y Colorimetría";"<p><span style=""color: black;"">(0,02 a 10) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.044</span></p>/Standard Methods, Ed.23. 2017, 4500-Cl G
HACH (8021; 10069; 8167; 10070)";"--"
"661";"12";"--";"In situ";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p><span style=""color: black;"">(2,01 a 12,50) °C</span></p>";"<p><span style=""color: black;"">PEE.EL.021</span></p>/Standard Methods, Ed.23. 2017, 4500H+B";"--"
"661";"12";"--";"In situ";"Material flotante";"--";"Material Flotante";"<p>(Ausencia/Presencia)</p>";"<p>PEE.EL.105</p>/NMX-AA-006-SCFI-2010";"--"
"661";"12";"--";"In situ";"Cloro Libre y Total";"--";"Espectrofotometría y Colorimetría";"<p><span style=""color: black;"">(0,02&nbsp;hasta 10,0 mg/L)</span></p>";"<p><span style=""color: black;"">PEE.EL.044</span></p>/Standard Methods 4500 Cl G
Ed. 23 2017
HACH 8021, 10069,8167 Y 10070";"--"
"661";"12";"--";"En laboratorio";"Bicarbonatos";"--";"Volumetría y Cálculo";"<p><span style=""color: black;"">(32,7 a 265,2) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.032</span></p>/Standard Methods, Ed.23. 2017, 2320B
HACH 8203,2012";"--"
"661";"12";"--";"En laboratorio";"Determinación de Metales";"--";"Llama Aire Acetileno";"<p><span style=""color: black;"">Plata </span></p><p><span style=""color: black;"">(0,49 a 515,48) mg/L</span></p><p><span style=""color: black;"">Bismuto</span></p><p><span style=""color: black;"">(0,59 a 741,56) mg/L</span></p><p><span style=""color: black;"">Manganeso</span></p><p><span style=""color: black;"">(0,07 a 462,13) mg/L</span></p><p><span style=""color: black;"">Paladio</span></p><p><span style=""color: black;"">(0,80 a 501,48) mg/L</span></p><p><span style=""color: black;"">Platino</span></p><p><span style=""color: black;"">(2,39 a 701,63) mg/L</span></p><p><span style=""color: black;"">Antimonio</span></p><p><span style=""color: black;"">(0,49 a 434,17) mg/L</span></p><p><span style=""color: black;"">Teluro</span></p><p><span style=""color: black;"">(1,56 a 400,63) mg/L</span></p>";"<p><span style=""color: rgb(0, 0, 0);"">PEE.EL.035</span></p>/Standard Methods, Ed.23. 2017, 3111 B";"--"
"661";"12";"--";"En laboratorio";"Sólidos sedimentables";"--";"Volumetría";"<p><span style=""color: black;"">(0,1 a 12) mL/L</span></p>";"<p><span style=""color: black;"">PEE.EL.036</span></p>/Standard Methods, Ed.23. 2017, 2540 F B";"--"
"661";"12";"--";"En laboratorio";"Cianuros";"--";"Espectrofotometría";"<p><span style=""color: black;"">(0,017 a 19,534) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.041</span></p>/Standard Methods, Ed.23. 2017, 4500-CN-C y E
HACH 8027, 2014";"--"
"661";"12";"--";"En laboratorio";"Cloruros";"--";"Volumetría";"<p><span style=""color: black;"">(3,5 a 12545,3) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.043</span></p>/Standard Methods, Ed.23. 2017, 4500-Cl-B
HACH 8225, 2012";"--"
"661";"12";"--";"En laboratorio";"Cloruro de sodio";"--";"Cálculo";"<p><span style=""color: black;"">(5,8 a 20702,0) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.043</span></p>/Standard Methods, Ed.23. 2017, 4500-Cl-B
HACH 8225, 2012";"--"
"661";"12";"--";"En laboratorio";"Fenoles";"--";"Espectrofotometría";"<p><span style=""color: black;"">(0,020 a 10,211) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.049</span></p>/Standard Methods, Ed.23. 2017, 5530-C
HACH 8047";"--"
"661";"12";"--";"En laboratorio";"Carbono orgánico Total";"--";"Espectrofotometría";"<p><span style=""color: black;"">(1,5 a 700) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.051</span></p>/Standard Methods, Ed.23. 2017, 5310-C
HACH 10129-LR; 10173-MR; 10128-HR, 2014";"--"
"661";"12";"--";"En laboratorio";"Determinación de Metales";"--";"Espectrofotometría de absorción atómica-Horno de grafito";"<p>Oro</p><p>(15,1877 a 6460,2070) ug/L</p><p>Aluminio </p><p>(74,6675-11670,1022) ug/L</p><p>Bario</p><p>(72,3130 a 7062,7242) ug/L</p><p>Molibdeno</p><p>(15,6571 a 8732,4059) ug/L</p><p>Estaño</p><p>(27,3851 a 5102,7630) ug/L</p><p>Arsénico</p><p>(47,2804 a 7632,3200) ug/L</p><p>Titanio</p><p>(339,4176 a 8103,1690) ug/L</p><p>Talio</p><p>(15,6772 a 4024,5519) ug/L</p>";"<p>PEE.EL.071</p>/Standard Methods, Ed.23. 2017, 3113 B";"--"
"661";"12";"--";"En laboratorio";"Nitrógeno total";"--";"Espectrofotometría (Método Digestión Persulfato)";"<p><span style=""color: black;"">(2 a 150) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.090</span></p>/Standard Methods, Ed.23. 2017, 4500-N C
HACH 10072, 2015";"--"
"661";"12";"--";"En laboratorio";"Nitrogeno amoniacal N-NH3";"--";"Espectrofotometría (Método Nessler)";"<p><span style=""color: black;"">(0,02 a 16,17) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.092</span></p>/Standard Methods, Ed.23. 2017, 4500-NH3 B
HACH 8038";"--"
"661";"12";"--";"En laboratorio";"Fluoruros";"--";"Espectrofotometría (Método SPADNS)";"<p><span style=""color: black;"">(2 a 150) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.091</span></p>/Standard Methods, Ed.23. 2017, 4500-F B, D
HACH 8029, 2014";"--"
"661";"12";"--";"En laboratorio";"Nitrogeno total kjeldahl";"--";"Espectrofotometría";"<p><span style=""color: black;"">(4,11 a 225,00) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.093</span></p>/Standard Methods, Ed.23. 2017, 
HACH 10242, 2018";"--"
"661";"12";"--";"En laboratorio";"Nitrógeno orgánico";"--";"Cálculo";"<p><span style=""color: black;"">(3,15 a 14,00) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.092/PEE.EL.093</span></p>/Standard Methods, Ed.23. 2017, 4500-NH3 B
HACH 10242
HACH 8038";"--"
"661";"12";"--";"En laboratorio";"Alcalinidad";"--";"Volumetría";"<p><span style=""color: black;"">(26 a 2821,3) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.032</span></p>/Standard Methods, Ed.23. 2017, 2320 B
HACH 8203, 2012";"--"
"661";"12";"--";"En laboratorio";"Sulfuros";"--";"Espectrofotometría";"<p><span style=""color: black;"">(0,010 a 0,790) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.065</span></p>/Standard Methods, Ed.23. 2017, 4500 S2- D
HACH 8131";"--"
"661";"12";"--";"En laboratorio";"Sólidos totales";"--";"Gravimetría";"<p><span style=""color: black;"">(18 a 50011 mg/L)</span></p>";"<p><span style=""color: black;"">PEE.EL.028</span></p>/Standard Methods 2540 B
Ed. 23 2017";"--"
"661";"12";"--";"En laboratorio";"Solidos Fijos Totales";"--";"Gravimetría";"<p><span style=""color: black;"">(20 a 49649&nbsp;mg/L)</span></p>";"<p><span style=""color: black;"">PEE.EL.028</span></p>/Standard Methods 2540 E
Ed. 23 2017
HACH 8276
EPA 1684, 2001";"--"
"661";"12";"--";"En laboratorio";"Solidos Volátiles";"--";"Gravimetría";"<p><span style=""color: black;"">(12 a 4378 mg/L)</span></p>";"<p><span style=""color: black;"">PEE.EL.028</span></p>/Standard Methods 2540 E
Ed. 23 2017
HACH 8276
EPA 1684, 2001";"--"
"661";"12";"--";"En laboratorio";"Carbonatos";"--";"Cálculo";"<p><span style=""color: black;"">(24,2&nbsp;&nbsp;hasta 2516,4 mg/L)</span></p>";"<p><span style=""color: black;"">PEE.EL.032</span></p>/Standard Methods 2320 B
Ed. 23 2017
HACH 8023, 2012";"--"
"661";"12";"--";"En laboratorio";"Alcalinidad P (a la fenolftaleína)";"--";"Volumetría";"<p><span style=""color: black;"">(9 hasta 1257,8) mg/L como CaCO3</span></p>";"<p><span style=""color: black;"">PEE.EL.032</span></p>/Standard Methods 2320 B
Ed. 23 2017
HACH 8023, 2012";"--"
"661";"12";"--";"En laboratorio";"Color verdadero";"--";"Espectrofotometría";"<p><span style=""color: black;"">(6&nbsp;a 2592) unidades Pt-Co</span></p>";"<p><span style=""color: black;"">PEE.EL.033</span></p>/Standard Methods 2120 C 
Ed. 23 2017
HACH 8071";"--"
"661";"12";"--";"En laboratorio";"Metales pesados";"--";"Absorción Atómica (AAS) Flama Aire-Acetileno";"<p>Plata (0,49 – 515,48 mg/L)</p><p>Bismuto (0,59 – 741,56 mg/L)</p><p>Manganeso (0,07 – 462,13mg/L)</p><p>Paladio (0,80 – 501,48 mg/L)</p><p>Platino (2,39 – 701,63 mg/L)</p><p>Antimonio (0,49 – 434,17 mg/L)</p><p>Teluro (1,56 – 400,63 mg/L)</p>";"<p>PEE.EL.035</p>/(Digestión: SM 3030 E/B/D)
Ed. 23 2017";"--"
"661";"12";"--";"En laboratorio";"Temperatura";"--";"Temperatura";"<p>(de -9,7 ºC hasta 110,07 ºC)</p>";"<p>PEE.EL.022</p>/Standard Methods 2550 B
Ed. 23 2017";"--"
"661";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p><span style=""color: black;"">(2,01 a12,50&nbsp;) unidades de pH</span></p>";"<p><span style=""color: black;"">PEE.EL.021</span></p>/Standard Methods 4500 H +B
Ed. 23 2017
EPA 9045 D, 2004
INEN 2325 2002 y 1087, 1984";"--"
"661";"12";"--";"En laboratorio";"Sulfatos";"--";"Espectrofotometría";"<p><span style=""color: black;"">(2&nbsp;a 1001 ) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.038</span></p>/Standard Methods 4500- SO42- E 
Ed. 23 2017
HACH 8051";"--"
"661";"12";"--";"En laboratorio";"Cloro Libre y Total";"--";"Espectrofotometría y Colorimetría";"<p><span style=""color: black;"">(0,02&nbsp;a 10,0 ) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.044</span></p>/Standard Methods 4500 Cl G
Ed. 23 2017
HACH 8021, 10069,8167 y 10070";"--"
"661";"12";"--";"En laboratorio";"Dióxido de Carbono";"--";"Volumetría";"<p><span style=""color: black;"">(0,5 mg/L a 2350 ) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.046</span></p>/Standard Methods 4500-CO2 C, 23nd 2017
HACH Method 8223";"--"
"661";"12";"--";"En laboratorio";"Densidad y Densidad Relativa";"--";"Gravimetría";"<p><span style=""color: black;"">(&gt; 0,7 g/ml)</span></p>";"<p><span style=""color: black;"">PEE.EL.047</span></p>/Guía OIML G-14: Medición de Densidad Ed. 2011
NTE INEN 349 (1978-03) Bebidas Alcohólicas";"--"
"661";"12";"--";"En laboratorio";"Sulfuro de Hidrógeno";"--";"Espectrofotometría";"<p><span style=""color: black;"">(0,1 a&nbsp;5,0 ) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.067</span></p>/Standard Methods 4500-S²¯ H, 23nd 2017
HACH Method 2537800 Model HS-C";"--"
"661";"12";"--";"En laboratorio";"Acidez Total a la Fenolftaleina";"--";"Volumetría";"<p><span style=""color: black;"">(2,0&nbsp;a 10 000 ) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.068</span></p>/Standard Methods 2310 B, 23nd 2017
HACH Method 8010";"--"
"661";"12";"--";"En laboratorio";"Metales pesados";"--";"Absorción Atómica (AAS) Horno de Grafito";"<p><span style=""color: black;"">Arsenico&nbsp;(0,0473 a 7,6323 ) mg/L</span></p><p><span style=""color: black;"">Oro&nbsp;(0,0151 a 6,4602) mg/L</span></p><p><span style=""color: black;"">Aluminio (0,0747 a 11,6701 ) mg/L</span></p><p><span style=""color: black;"">Bario (0,0723 a 7,0627)&nbsp;mg/L</span></p><p><span style=""color: black;"">Molibdeno (0,0156 – 8,7324 mg/L)</span></p><p><span style=""color: black;"">Estaño&nbsp;(0,0274 a 5,1027) mg/L</span></p><p><span style=""color: black;"">Titanio (0,3394 a 8,1032) mg/L</span></p><p><span style=""color: black;"">Talio (0,0156 a 4,0245) mg/L</span></p><p><span style=""color: black;"">Galio (0,0316 a 6,9362 mg/L)</span></p><p><span style=""color: black;"">Germanio (0,0214 a 5,9964) mg/L</span></p><p><span style=""color: black;"">Iterbio (0,0152 a 2,9224) mg/L</span></p><p><span style=""color: black;"">Rodio (0,0203 a 2,9702) mg/L</span></p><p><span style=""color: black;"">Erbio (0,1411 a 8,8456) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.071</span></p>/Standard Methods 3113 B
(Digestión: SM 3030 E/B/D)
Ed. 23 2017";"--"
"661";"12";"--";"En laboratorio";"Dureza de Magnesio";"--";"Volumetría (Calculo)";"<p><span style=""color: black;"">(4 a 793,7) mg /L</span></p>";"<p><span style=""color: black;"">PEE.EL.072</span></p>/Standard Methods 2340 C, 23nd 2017
HACH Method 8010";"--"
"661";"12";"--";"En laboratorio";"Nitrogeno amoniacal N-NH3";"--";"Espectrofotometría";"<p><span style=""color: black;"">(0,02 a 16,17) mg /L</span></p>";"<p><span style=""color: black;"">PEE.EL.092</span></p>/Standard Methods 4500 NH3 B
Ed. 23 2017
HACH 8038";"--"
"661";"12";"--";"En laboratorio";"Metales pesados";"--";"Espectrofotometría de absorción atómica, generación de hidruros";"<p><span style=""color: black;"">Mercurio</span></p><p><span style=""color: black;"">(0,0003 a 0,4940) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.102</span></p>/Standard Methods 3112 B
Ed. 23 2017
Digestión EPA 7470 A";"--"
"661";"12";"--";"En laboratorio";"Ortofosfatos";"--";"Espectrofotometría";"<p><span style=""color: black;"">(0,09 a 199,52) mg/L</span></p>";"<p><span style=""color: black;"">PEE.EL.106</span></p>/Standard Methods 4500-P-E
Ed. 23 2017
HACH 8048";"--"
"661";"12";"--";"En laboratorio";"Coliformes fecales";"--";"Número más probable";"<p><span style=""color: black;"">>=1,1 NMP/100 ml (Aguas de Consumo)</span></p><p><span style=""color: black;"">>=1,8 NMP/100 (Aguas Naturales y Residuales)</span></p>";"<p><span style=""color: black;"">PEE.EL.096</span></p>/Standard Methods, Ed.23. 2017, 9221 E/9221 C";"--"
